symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
FHJD.HA,UBS (LUX) BF-EO H.YLD P A,EUR,"UBS (LUX) BF-EO H.YLD P A is a high-yield bond fund managed by UBS, investing in Euro-denominated high-yield bonds. The fund aims to provide high income by investing in lower-rated corporate debt. The fund's headquarter location and specific product offerings require further research.",Fixed Income,High Yield Bonds,UBS Asset Management,HAN,XHAN,
FHQE.HA,ROBECO ALL STRAT.EO DHEO,EUR,"ROBECO ALL STRAT.EO DHEO invests in a diversified portfolio of Euro-denominated bonds, employing a flexible investment strategy to adapt to changing market conditions. The fund aims to generate attractive risk-adjusted returns by allocating assets across various fixed-income sectors and maturities. Robeco, headquartered in Rotterdam, Netherlands, manages the fund.",Fixed Income,Corporate Bonds,Natixis Funds,HAN,XHAN,
FHQG.HA,ROB.SUST.EUROP.ST.EQU.DEO,EUR,"ROB.SUST.EUROP.ST.EQU.DEO invests in a concentrated portfolio of sustainable European equities, focusing on companies that demonstrate strong environmental, social, and governance (ESG) practices. The fund aims to achieve long-term capital appreciation while contributing to a more sustainable economy. The fund is managed by Robeco, headquartered in Rotterdam, Netherlands.",Alternatives,Developed Markets,Natixis Funds,HAN,XHAN,
FHQI.HA,ROBECO ASIA-PACIFIC EQ.D,EUR,"ROBECO ASIA-PACIFIC EQ.D invests in equities of companies located in the Asia-Pacific region (excluding Japan). The fund aims to provide long-term capital appreciation by investing in a diversified portfolio of stocks across various sectors and countries within the region. The fund is managed by Robeco, headquartered in Rotterdam, Netherlands.",Alternatives,Emerging Markets,Natixis Funds,HAN,XHAN,
FHQJ.HA,ROBECO EMERG.MKTS EQ.D EO,EUR,"ROBECO EMERG.MKTS EQ.D EO invests in equities of companies located in emerging markets. The fund aims to achieve long-term capital appreciation by investing in a diversified portfolio of stocks across various emerging economies. The fund is managed by Robeco, an international asset manager headquartered in Rotterdam, Netherlands.",Alternatives,Emerging Markets,Natixis Funds,HAN,XHAN,
FHQL.HA,ROBECO SUS.PPTY EQ.D EO,EUR,"ROBECO SUS.PPTY EQ.D EO invests in equities of companies operating in the real estate sector that demonstrate strong sustainability practices. The fund aims to provide long-term capital appreciation by investing in companies that contribute to a more sustainable built environment. The fund is managed by Robeco, headquartered in Rotterdam, Netherlands.",Real Estate,REITs,Natixis Funds,HAN,XHAN,
FHQR.HA,RO.CGF-R.BP US PR.EQ.DHEO,EUR,"RO.CGF-R.BP US PR.EQ.DHEO seeks to achieve long-term capital appreciation by investing in a concentrated portfolio of high-quality US companies. The fund focuses on identifying companies with strong management teams, sustainable competitive advantages, and attractive valuations. The fund is managed by Robeco, headquartered in Rotterdam, Netherlands.",Alternatives,Large Cap,Natixis Funds,HAN,XHAN,
FHU7.HA,LBBW NACHHALTIGKEIT AKT.R,EUR,"LBBW Nachhaltigkeit Aktien R is an equity fund focusing on sustainable investments. The fund invests in stocks of companies that meet specific environmental, social, and governance (ESG) criteria. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Fixed Income,Developed Markets,LBBW Asset Management,HAN,XHAN,
FHU8.HA,LBBW ZYKLUS STRATEGIE R,EUR,"LBBW Zyklus Strategie R is a fund that invests based on the economic cycle. It shifts its asset allocation between equities and bonds depending on the current stage of the business cycle. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Fixed Income,Blend,LBBW Asset Management,HAN,XHAN,
FHUA.HA,LBBW DIVID.STRAT.EUROL.R,EUR,"LBBW Divid.Strat.Eurol.R invests in dividend-paying stocks within the Eurozone. The fund focuses on companies with solid dividend yields and sustainable dividend policies. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Fixed Income,Developed Markets,LBBW Asset Management,HAN,XHAN,
FHUC.HA,LBBW RENTAMAX R,EUR,"LBBW Rentamax R is a bond fund that aims to maximize returns within a defined risk profile. The fund invests in a diversified portfolio of fixed-income securities. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Fixed Income,Corporate Bonds,LBBW Asset Management,HAN,XHAN,
FHUF.HA,LBBW RENTEN EO FLEX NACH.,EUR,"LBBW Renten EO Flex Nach. is a flexible bond fund focusing on Euro-denominated securities and sustainability. The fund can adjust its asset allocation based on market conditions while adhering to ESG criteria. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Fixed Income,Corporate Bonds,LBBW Asset Management,HAN,XHAN,
FHUH.HA,LBBW AKTIEN DEUTSCHLAND,EUR,"LBBW Aktien Deutschland is an equity fund investing in German stocks. The fund aims to provide investors with capital appreciation through investments in the German stock market. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Fixed Income,Developed Markets,LBBW Asset Management,HAN,XHAN,
FHUK.HA,LBBW AKTIEN EUROPA,EUR,"LBBW Aktien Europa is an equity fund investing in European stocks. The fund aims to provide investors with capital appreciation through investments in the European stock market. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Fixed Income,Developed Markets,Amundi Asset Management,HAN,XHAN,
FHUQ.HA,LBBW MULTI GLOBAL R,EUR,"LBBW Multi Global R is a multi-asset fund that invests globally across various asset classes. The fund's objective is to achieve long-term capital appreciation and income generation. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Alternatives,,Amundi Asset Management,HAN,XHAN,
FHUR.HA,LBBW GELDMARKTFONDS R,EUR,"LBBW Geldmarktfonds R is a money market fund. It invests in short-term, high-quality debt securities with the goal of preserving capital and providing liquidity. The fund is managed by LBBW Asset Management, headquartered in Stuttgart, Germany.",Cash,Money Market Instruments,Amundi Asset Management,HAN,XHAN,
FJ2.HA,FID.FDS-GL CONS.IND.A GL.,EUR,"FID.FDS-GL CONS.IND.A GL. is a fund managed by Fidelity Investments, focusing on the global consumer industries. The fund aims to invest in companies involved in the production or distribution of consumer goods and services worldwide. Fidelity Investments is a global financial services company headquartered in Boston, Massachusetts.",Consumer Staples,,Fidelity Investments,HAN,XHAN,
FJ21.HA,FID.FDS-AMERICA A GL.,EUR,FID.FDS-AMERICA A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ22.HA,FID.-GL THEM.OPP.AEOGL,EUR,FID.-GL THEM.OPP.AEOGL ,Alternatives,,Fidelity Investments,HAN,XHAN,
FJ23.HA,FID.FDS-USD CASH FD A GL.,EUR,FID.FDS-USD CASH FD A GL. ,Cash,,Fidelity Investments,HAN,XHAN,
FJ25.HA,FID.FDS-EUR.D.G.A GL.,EUR,FID.FDS-EUR.D.G.A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ28.HA,FID.FDS-ASEAN FD  A GL.,EUR,FID.FDS-ASEAN FD  A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ29.HA,FID.FDS-MALAYSIA A GL.,EUR,FID.FDS-MALAYSIA A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ2A.HA,FID.FDS-EURO CASH  A GL.,EUR,FID.FDS-EURO CASH  A GL. ,Cash,,Fidelity Investments,HAN,XHAN,
FJ2B.HA,FID.FDS-EUROP.GWTH  A GL.,EUR,FID.FDS-EUROP.GWTH  A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ2C.HA,FID.FDS EU.STOXX50 A GL,EUR,FID.FDS EU.STOXX50 A GL ,,,Fidelity Investments,HAN,XHAN,
FJ2F.HA,FID.FDS-AMER.GWTH  A GL.,EUR,FID.FDS-AMER.GWTH  A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ2G.HA,FID.FDS-GREAT.CHINA A GL.,EUR,"FID.FDS-GREAT.CHINA A GL. is a fund, possibly managed by Fidelity, focused on investments in the Greater China region, specifically targeting A shares. Its objective is to provide investors with exposure to the Chinese equity market, emphasizing growth opportunities. The fund is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",,,Fidelity Investments,HAN,XHAN,
FJ2H.HA,FID.-GLMUASDY,EUR,"FID.-GLMUASDY is a fund, possibly managed by Fidelity, with a global investment strategy focused on multiple asset classes. The fund's name suggests a dynamic allocation strategy, seeking to provide diversified returns. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Alternatives,,Fidelity Investments,HAN,XHAN,
FJ2I.HA,FID.FDS-WORLD FD A GL.,EUR,"FID.FDS-WORLD FD A GL. is a fund, managed by Fidelity, with a global investment mandate. It aims to provide investors with broad exposure to the global equity market. The fund is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Alternatives,,Fidelity Investments,HAN,XHAN,
FJ2J.HA,FID.-GL THEM.OPP.AGL,EUR,"FID.-GL THEM.OPP.AGL is a fund, managed by Fidelity, with a global investment strategy focused on thematic investment opportunities. The fund's objective is to identify and capitalize on specific global themes, across various sectors. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Alternatives,,Fidelity Investments,HAN,XHAN,
FJ2L.HA,FID.FDS-GERMANY A GL.,EUR,"FID.FDS-GERMANY A GL. is a fund, managed by Fidelity, focusing on investments in German equities. The fund aims to provide investors with exposure to the German stock market, targeting growth opportunities within the region. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Alternatives,,Fidelity Investments,HAN,XHAN,
FJ2M.HA,FID.FDS-EU.MU.AS.IN.MAAGL,EUR,"FID.FDS-EU.MU.AS.IN.MAAGL is a fund, managed by Fidelity, with a focus on European markets and a multi-asset investment strategy. It incorporates a managed allocation approach and is designed for investors seeking diversified exposure within the European Union. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Alternatives,,Fidelity Investments,HAN,XHAN,
FJ2P.HA,FID.FDS-GL TECHNOL.A GL.,EUR,"FID.FDS-GL TECHNOL.A GL. is a fund, managed by Fidelity, with a global investment strategy focused on the technology sector. The fund aims to provide investors with exposure to technology companies worldwide, emphasizing growth opportunities. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Information Technology,,Fidelity Investments,HAN,XHAN,
FJ2Q.HA,FID.FDS-EUR.HGH YLD A GL.,EUR,"FID.FDS-EUR.HGH YLD A GL. is a fund, managed by Fidelity, with a focus on Euro-denominated high-yield bonds. The fund aims to provide investors with a higher level of income than investment-grade bonds, accepting the associated higher credit risk. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Fixed Income,High Yield Bonds,Fidelity Investments,HAN,XHAN,
FJ2R.HA,FID.FDS-EUR.SM.COS A GL.,EUR,"FID.FDS-EUR.SM.COS A GL. is a fund, managed by Fidelity, with a focus on European small-cap companies. The fund aims to provide investors with exposure to smaller companies within Europe, emphasizing growth opportunities. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Alternatives,Small Cap,Fidelity Investments,HAN,XHAN,
FJ2T.HA,FID.FDS-EO BL.CHIP  A GL.,EUR,FID.FDS-EO BL.CHIP A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ2U.HA,FID.FDS-GL HTH C.A GL.,EUR,FID.FDS-GL HTH C.A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ2X.HA,FID.FDS-PACIFIC FD A GL.,EUR,FID.FDS-PACIFIC FD A GL. ,,,Fidelity Investments,HAN,XHAN,
FJ2Z.HA,FID.FDS-EMERG.MKTS  A GL.,EUR,FID.FDS-EMERG.MKTS A GL. ,,,Fidelity Investments,HAN,XHAN,
FJF0.HA,C-QUAD.ACT.ETF SEL.EUR(T),EUR,C-QUAD.ACT.ETF SEL.EUR(T) ,Equities,,,HAN,XHAN,
FJFT.HA,AMP.DIVERS.PL.AKT.FD.P(A),EUR,AMP.DIVERS.PL.AKT.FD.P(A) ,,,,HAN,XHAN,
FJR.HA,FID.FDS-GL INDUSTR.A GL.,EUR,"FID.FDS-GL INDUSTR.A GL. is a fund, managed by Fidelity, with a global investment strategy focused on various industries. The fund aims to provide investors with diversified exposure to companies across different sectors worldwide. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",,Developed Markets,Fidelity Investments,HAN,XHAN,
FJRA.HA,FID.FDS-THAILAND A GL.,EUR,"FID.FDS-THAILAND A GL. is a fund, managed by Fidelity, focusing on investments in Thailand equities. The fund aims to provide investors with exposure to the Thai stock market, targeting growth opportunities within the region. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Alternatives,Emerging Markets,Fidelity Investments,HAN,XHAN,
FJRB.HA,FID.FDS-USD BOND A GL.,EUR,"FID.FDS-USD BOND A GL. is a fund, managed by Fidelity, with a global investment strategy focused on US dollar-denominated bonds. The fund aims to provide investors with income through a diversified portfolio of USD bonds. It is domiciled and regulated according to the jurisdiction indicated by the '.HA' suffix.",Fixed Income,Corporate Bonds,Fidelity Investments,HAN,XHAN,
FJRC.HA,FID.FDS-LATIN AMER. A GL.,EUR,FID.FDS-LATIN AMER. A GL. is a fund focused on investing in Latin American equities. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in Latin America. It is managed by Fidelity Investments.,Alternatives,Emerging Markets,Fidelity Investments,HAN,XHAN,
FJRD.HA,FID.FDS-EU.LAR.COS A GL.,EUR,FID.FDS-EU.LAR.COS A GL. is a fund focused on investing in large capitalization European companies. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in Europe. It is managed by Fidelity Investments.,Alternatives,Developed Markets,Fidelity Investments,HAN,XHAN,
FJRE.HA,FF-SUST.AS.EQ.FD A DIS.EO,EUR,"FF-SUST.AS.EQ.FD A DIS.EO is a sustainable Asian equity fund that distributes dividends. The fund focuses on investing in companies in Asia that meet specific sustainability criteria. It is a sub-fund of Fidelity Funds, based in Luxembourg.",Alternatives,Emerging Markets,Fidelity Investments,HAN,XHAN,
FJRF.HA,FF-SUST.AS.EQ.FD A DIS.DL,EUR,"FF-SUST.AS.EQ.FD A DIS.DL is a sustainable Asian equity fund that distributes dividends. The fund focuses on investing in companies in Asia that meet specific sustainability criteria. It is a sub-fund of Fidelity Funds, based in Luxembourg.",Alternatives,Emerging Markets,Fidelity Investments,HAN,XHAN,
FJRG.HA,FID.FDS-AS.SPEC.SIT.A GL.,EUR,"FID.FDS-AS.SPEC.SIT.A GL. is a fund that invests in Asian equities, focusing on special situations. It aims to achieve capital appreciation by identifying and investing in companies undergoing restructuring, mergers, or other events that could lead to increased value. The fund is managed by Fidelity Investments.",Alternatives,Emerging Markets,Fidelity Investments,HAN,XHAN,
FJRH.HA,FID.FDS-CHINA FOCUS A DL,EUR,FID.FDS-CHINA FOCUS A DL is a fund that focuses its investments on companies in China. The fund aims to achieve capital appreciation by investing in a diversified portfolio of Chinese companies. It is managed by Fidelity Investments.,Alternatives,Emerging Markets,Fidelity Investments,HAN,XHAN,
FJRL.HA,FID.FDS-ITALY A GL.,EUR,FID.FDS-ITALY A GL. is a fund focused on investing in Italian equities. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in Italy. It is managed by Fidelity Investments.,Alternatives,Developed Markets,Fidelity Investments,HAN,XHAN,
FJRM.HA,FIDELITY-GL.DIV.PLUS AGL,EUR,FIDELITY-GL.DIV.PLUS AGL is a fund that invests in global equities with a focus on dividend-paying companies. The fund aims to provide income and capital appreciation by investing in a diversified portfolio of dividend-paying stocks from around the world. Fidelity Investments manages the fund.,Alternatives,Developed Markets,Fidelity Investments,HAN,XHAN,
FJRP.HA,FID.FDS-INDIA FOC.FD A EO,EUR,FID.FDS-INDIA FOC.FD A EO is a fund focused on investing in Indian equities. The fund aims to achieve capital growth by investing in a diversified portfolio of companies located in India. It is managed by Fidelity Investments.,Alternatives,Emerging Markets,Fidelity Investments,HAN,XHAN,
FJRQ.HA,FID.FDS-GL FIN.SERV.A GL.,EUR,FID.FDS-GL FIN.SERV.A GL. is a fund focused on investing in global financial services companies. The fund aims to achieve capital growth by investing in a diversified portfolio of companies within the financial services sector worldwide. It is managed by Fidelity Investments.,Financials,,Fidelity Investments,HAN,XHAN,
FJRR.HA,BGF-INDA FUND A2 USD,EUR,"BGF-INDA FUND A2 USD is a fund investing in Indian equities, denominated in US dollars. The fund aims to provide capital appreciation by investing primarily in equity securities of Indian companies. BlackRock Fund Advisors manages the fund, headquartered in San Francisco, California.",Alternatives,,BlackRock Asset Management,HAN,XHAN,
FKN5.HA,DWS ESG EO MONEY MKT INH,EUR,,Cash,Money Market Instruments,DWS Investment,HAN,XHAN,
FKN7.HA,DWS I.-GL.AGRIBUSINESS LC,EUR,,,,DWS Investment,HAN,XHAN,
FKND.HA,DWS CON.DJE ALP.REN.GL LC,EUR,"This is a fund investing in a global allocation strategy with a focus on renewable energy and other environmental factors. It is managed by DWS and considers factors relating to DJE and Alpine strategies. DWS is headquartered in Frankfurt, Germany.",,,DWS Investment,HAN,XHAN,
FKNK.HA,DWS I.-GLOB.EM EQTS. NC,EUR,"This appears to be a fund investing in global emerging market equities, excluding non-capitalization weighted equities. It aims to provide investors with exposure to the emerging market stock market. DWS is the asset manager, located in Frankfurt, Germany.",,Emerging Markets,DWS Investment,HAN,XHAN,
FMUC.HA,MEAG PROINVEST A,EUR,"MEAG PROINVEST A is a mutual fund. This follows a balanced investment strategy, investing in a mix of asset classes, such as stocks and bonds. The fund is managed by MEAG.",Alternatives,Blend,,HAN,XHAN,
FMUD.HA,MEAG EUROINVEST A,EUR,MEAG EUROINVEST A is a mutual fund. This focuses on investing in equities within the Eurozone. The fund is managed by MEAG.,Alternatives,Developed Markets,,HAN,XHAN,
FP7A.HA,FPM-STOCKP.GERM.ALL CAP C,EUR,FPM-STOCKP.GERM.ALL CAP C is a fund managed by FPM focusing on German equities across all market capitalizations. FPM is an asset management company. The fund aims to provide investors with exposure to the broad German stock market.,Alternatives,,,HAN,XHAN,
FP7B.HA,DWS I.-GL.INFRASTR. LC,EUR,"DWS I.-GL.INFRASTR. LC is a DWS Investment fund focused on global infrastructure companies, although specific details are unavailable. DWS is a large asset manager headquartered in Germany. The fund aims to provide long-term capital appreciation through investments in infrastructure-related businesses worldwide.",Alternatives,,DWS Investment,HAN,XHAN,
FP7C.HA,DWS I.-CHIN.EQU.LC,EUR,DWS I.-CHIN.EQU.LC is a DWS Investment fund focused on Chinese equities. DWS is a large asset manager headquartered in Germany. More specific details about its investment approach or sector focus within China are unavailable.,Alternatives,,DWS Investment,HAN,XHAN,
FP7D.HA,DWS I.-AFRICA LC,EUR,DWS I.-AFRICA LC is a DWS Investment fund focused on African equities. DWS is a large asset manager headquartered in Germany. More specific details about its investment approach or regional focus within Africa are unavailable.,Alternatives,,DWS Investment,HAN,XHAN,
FP7E.HA,DWS I.-GLOB.EM EQTS. DLLC,EUR,DWS I.-GLOB.EM EQTS. DLLC is a DWS Investment fund focused on global emerging market equities. DWS is a large asset manager headquartered in Germany. Further details concerning specific investment strategies or regional emphases within emerging markets are not available.,Alternatives,Emerging Markets,DWS Investment,HAN,XHAN,
FP7F.HA,DWS I.-AFRICA LD,EUR,"This appears to be a fund related to investments in the African market, aiming to provide capital appreciation by investing in companies operating or with significant exposure to Africa. The fund's specific investment strategy, sector focus, and geographical diversification within Africa would determine its overall risk and return profile. Further details, such as management fees and fund domicile, are needed for a comprehensive understanding.",Alternatives,Frontier Markets,DWS Investment,HAN,XHAN,
FP7G.HA,DWS I.-GL.AGRIBUSINESS LD,EUR,"This appears to be a fund focused on global agribusiness investments, including companies involved in agriculture, food production, and related industries. The fund aims to provide capital appreciation by investing in companies benefiting from the growing global demand for food and agricultural products. The specific investment strategy, sector focus within agribusiness, and geographical diversification would determine its risk and return profile.",Alternatives,,DWS Investment,HAN,XHAN,
FP7H.HA,DWS I.-GL.AGRIBUS. DLLC,EUR,"This appears to be a fund focused on global agribusiness investments, structured as a Delaware Limited Liability Company (DLLC). It invests in companies involved in agriculture, food production, and related industries worldwide. Further details on its specific investment mandate and strategies would be required.",Alternatives,,DWS Investment,HAN,XHAN,
FP7J.HA,DWS I.-EM.MKTS CORP. LDH,EUR,"This is a fund focused on corporate bonds issued in emerging markets, aiming to provide a combination of income and capital appreciation. The fund's performance will be influenced by factors such as credit risk, interest rates, and currency fluctuations in the emerging markets it invests in. Further information on the fund's credit quality and regional allocation is needed.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
FP7K.HA,DWS I.-EM.MKTS CORP. LCH,EUR,"This is a fund focused on corporate bonds issued in emerging markets, aiming to provide a combination of income and capital appreciation. The fund's performance will be influenced by factors such as credit risk, interest rates, and currency fluctuations in the emerging markets it invests in. Further information on the fund's credit quality and regional allocation is needed.",Fixed Income,Corporate Bonds,DWS Investment,HAN,XHAN,
FP7N.HA,DWS CON.KALDEMORGEN LD,EUR,"This fund invests based on the Kaldemorgen concept, a flexible, multi-asset strategy that aims to generate returns regardless of market conditions. The fund typically invests in a mix of equities, bonds, currencies, and commodities, using a dynamic asset allocation approach based on macroeconomic analysis. Risk management is a key focus of the strategy.",Alternatives,,DWS Investment,HAN,XHAN,
FP7P.HA,DWS CON.KALDEMORGEN NC,EUR,"This fund invests based on the Kaldemorgen concept, a flexible, multi-asset strategy that aims to generate returns regardless of market conditions, with a non-UCITS compliant structure. The fund typically invests in a mix of equities, bonds, currencies, and commodities, using a dynamic asset allocation approach based on macroeconomic analysis. Risk management is a key focus of the strategy.",Alternatives,,DWS Investment,HAN,XHAN,
FP7S.HA,DWS.I.-TOP DIVIDEND LC,EUR,This is a fund focused on investing in companies with high dividend yields. The fund aims to provide investors with a stream of income from dividend payments while also seeking potential capital appreciation. The focus on top dividend-paying companies differentiates it from broader equity funds.,Alternatives,,DWS Investment,HAN,XHAN,
FP7V.HA,DWS.I.-TOP DIVIDEND LD,EUR,This is a fund focused on investing in companies with high dividend yields. The fund aims to provide investors with a stream of income from dividend payments while also seeking potential capital appreciation. The focus on top dividend-paying companies differentiates it from broader equity funds.,Alternatives,,DWS Investment,HAN,XHAN,
FP7W.HA,DWS I.-LAT.AM.EQU. LC,EUR,"This is a fund focused on investing in equities of companies in Latin America. The fund aims to provide capital appreciation by investing in companies operating in the Latin American region, with its performance tied to the economic growth and market conditions of those countries. The specific countries and sectors within Latin America that the fund invests in will determine its risk and return profile.",Alternatives,Emerging Markets,DWS Investment,HAN,XHAN,
FP7X.HA,DWS I.-BRAZ.EQU.LS,EUR,"This is a fund focused on investing in equities of Brazilian companies. The fund aims to provide capital appreciation by investing in companies operating in Brazil, with its performance tied to the economic growth and market conditions of the country. The specific sectors within Brazil that the fund invests in will determine its risk and return profile.",Alternatives,Emerging Markets,DWS Investment,HAN,XHAN,
FPG1.HA,FID.FDS-NORDIC FD  A GL.,EUR,,,,Fidelity Investments,HAN,XHAN,
FPGC.HA,FID.FDS-F.SEL.INT. A GL.,EUR,,,,Fidelity Investments,HAN,XHAN,
FPGF.HA,FID.FDS-INDIA FOC.FD.A DL,EUR,"The Fidelity Funds - India Focus Fund aims to achieve capital growth by investing primarily in Indian securities. It focuses on a concentrated portfolio of companies believed to offer long-term growth potential within the Indian market. The fund is managed by Fidelity International, headquartered in London.",,Emerging Markets,Fidelity Investments,HAN,XHAN,
FPGG.HA,FID.FDS-SU.EU.EQ.A ACC.EO,EUR,"The Fidelity Funds - Sustainable European Equity Fund invests in European companies that demonstrate strong environmental, social, and governance (ESG) practices. It aims to provide long-term capital growth while promoting sustainable investment. The fund is managed by Fidelity International, headquartered in London.",,Developed Markets,Fidelity Investments,HAN,XHAN,
FPGH.HA,FID.FDS-GL. PROP. A EUR,EUR,"The Fidelity Funds - Global Property Fund invests in a diversified portfolio of global property companies and real estate investment trusts (REITs). The fund seeks to generate income and capital appreciation by capitalizing on opportunities in the global property market. Fidelity International, headquartered in London, manages the fund.",Real Estate,REITs,Fidelity Investments,HAN,XHAN,
FPGI.HA,FID.FDS-GL. PROP. A USD,EUR,"The Fidelity Funds - Global Property Fund invests in a diversified portfolio of global property companies and real estate investment trusts (REITs). The fund seeks to generate income and capital appreciation by capitalizing on opportunities in the global property market. Fidelity International, headquartered in London, manages the fund.",Real Estate,REITs,Fidelity Investments,HAN,XHAN,
FPGL.HA,FID.FDS-INDONESIA A GL.,EUR,"The Fidelity Funds - Indonesia Fund seeks capital appreciation by investing primarily in equity securities of companies located in Indonesia. The fund is managed by Fidelity International, headquartered in London, and focuses on identifying companies with strong growth potential within the Indonesian market. It aims to provide investors with exposure to the growth opportunities in the Indonesian economy.",,Emerging Markets,Fidelity Investments,HAN,XHAN,
FPI.HA,FID.FDS-SMART GBL DF.A GL,EUR,,,,Fidelity Investments,HAN,XHAN,
FPJA.HA,FIRST PRIV.EUR.AKT.ULM A,EUR,"FIRST PRIV.EUR.AKT.ULM A represents a fund focused on European equities with an active management style. The fund aims to generate capital appreciation through investments in a diversified portfolio of European stocks. The ""A"" denotes a specific share class.",,Developed Markets,,HAN,XHAN,
FPJB.HA,FIRST PRIV.EURO DIV.STA.A,EUR,"FIRST PRIV.EURO DIV.STA.A is a fund focused on European dividend-paying stocks with a stability focus. The fund aims to provide investors with a steady income stream through dividend payouts from established European companies. The ""A"" denotes a specific share class.",,Value,,HAN,XHAN,
FPJD.HA,FIRST PRIV. AKT. GLOBAL A,EUR,"FIRST PRIV. AKT. GLOBAL A represents a fund focused on global equities. The fund aims to achieve capital appreciation by investing in a diversified portfolio of stocks from around the world. The ""A"" denotes a specific share class.",,Developed Markets,,HAN,XHAN,
FT91.HA,F.TEM.INV.-T.FR.MKTS AAEO,EUR,"F.TEM.INV.-T.FR.MKTS AAEO is a fund that invests in frontier markets. The fund aims for capital appreciation by investing in companies located in less-developed economies around the world. Franklin Templeton Investments, headquartered in San Mateo, California, manages the fund.",,Frontier Markets,Franklink Templeton Investments,HAN,XHAN,
FT97.HA,F.T.I.F.-F.G.A.P.M.AACCDL,EUR,F.T.I.F.-F.G.A.P.M.AACCDL ,,,,HAN,XHAN,
FT98.HA,F.T.I.F.-F.G.A.P.M.AACCEO,EUR,F.T.I.F.-F.G.A.P.M.AACCEO ,,,,HAN,XHAN,
FT9B.HA,F.TEM.INV-T.GL.BD A MD.EO,EUR,"F.TEM.INV-T.GL.BD A MD.EO refers to a sub-fund of Franklin Templeton Investment Funds that invests in global bonds, with ""A MD.EO"" denoting a specific share class and currency denomination. The fund aims to generate income and capital appreciation by investing in a diversified portfolio of fixed-income securities issued by governments, corporations, and other entities worldwide. The fund's investment decisions are guided by macroeconomic analysis and credit research to identify attractive opportunities across various sectors and regions.",Fixed Income,Government Bonds,Franklink Templeton Investments,HAN,XHAN,
FT9I.HA,F.T.I.F.-FRANK.MENA AA EO,EUR,"F.T.I.F.-FRANK.MENA AA EO is a Franklin Templeton Investment Fund focused on the Middle East and North Africa (MENA) region. The fund aims to achieve capital appreciation by investing primarily in equity securities of companies located in the MENA region. The ""AA EO"" represents a specific share class and currency.",,Emerging Markets,Franklink Templeton Investments,HAN,XHAN,
FT9K.HA,F.TEM.INV-T.G.T.R.A A.EUR,EUR,"F.TEM.INV-T.G.T.R.A A.EUR refers to a sub-fund of Franklin Templeton Investment Funds focused on a global total return investment strategy denominated in EUR. The fund aims to provide a combination of income and capital appreciation by investing in a diversified portfolio of global assets. The ""A A.EUR"" signifies a specific share class and currency.",,Blend,Franklink Templeton Investments,HAN,XHAN,
FZ1D.HA,NORDIX RENTEN PLUS R,EUR,"NORDIX RENTEN PLUS R is a fixed-income fund that invests primarily in bonds, with the ""Plus"" indicating a enhanced or higher-yielding strategy. The fund aims to provide a higher return than traditional bond funds by incorporating strategies such as credit selection or duration management. The ""R"" denotes a specific share class of the Nordix fund.",Fixed Income,Corporate Bonds,,HAN,XHAN,
FZ1I.HA,KB VERMOEGENSVERWALTU.FDS,EUR,,,,,HAN,XHAN,
G4NC.HA,H+A PRIME VALUES INC.A EO,EUR,,,,,HAN,XHAN,
