symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
CMUD.PA,Amundi Index Solutions - Amundi ETF MSCI EMU ESG Leaders Select,EUR,"Amundi Index Solutions - Amundi ETF MSCI EMU ESG Leaders Select is an exchange-traded fund (ETF) that tracks the MSCI EMU ESG Leaders Select index, providing exposure to companies in the Eurozone (EMU) with strong environmental, social, and governance (ESG) practices. The ETF aims to offer investors a socially responsible investment option focused on the Eurozone. Amundi is headquartered in Paris, France.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,
CN1.PA,Amundi Index Solutions - Amundi MSCI Nordic UCITS ETF-C,EUR,"To track the performance of MSCI Nordic Countries Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681044647
CNAA.PA,Lyxor Hwabao WP MSCI China A (DR) UCITS ETF Acc,EUR,"The Lyxor Fortune SG MSCI China A (DR) UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI China A Onshore Net Return Index USD.The MSCI China A Onshore Net Return Index USD Index is representative of the performance of the A Shares market, i.e. securities issued by large and mid-cap companies formed in the People&#39;s Republic of China (excluding Hong Kong) that are traded on the Shanghai and Shenzhen stock markets and listed in Chinese yuan (CNY).Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Alternatives,Emerging Markets,Lyxor International Asset Management,PAR,XPAR,FR0011720911
CNB.PA,Lyxor ESG Euro Corporate Bond Ex Financials (DR) UCITS ETF P Acc,EUR,"The investment objective of the MULTI UNITS LUXEMBOURG â Lyxor ESG Euro Corporate Bond Ex Financials (DR) UCITS ETF (the âSub-Fundâ) is to track both the upward and the downward evolution of the Bloomberg Barclays MSCI EUR Corporate Liquid ex Financial SRI Sustainable Index (the âIndexâ) denominated in Euros and representative of the performance of the non-financial investment grade corporate bond market denominated in Euros, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ).",Fixed Income,Corporate Bonds,Lyxor International Asset Management,PAR,XPAR,
CNY.PA,HSBC MSCI China UCITS ETF,EUR,"The investment objective of the Fund is to replicate the performance of the MSCI China Index (the âIndexâ), while minimizing as far as possible the tracking error between the Fundâs performance and that of the Index. The Index is a market-capitalization weighted index designed to measure the performance of the largest Chinese companies. Chinese equity markets are considered to be emerging markets and, accordingly, are subject to the specific risk factors. The Fund may invest in China A Shares: (a) via the Shanghai-Hong Kong Stock Connect and/or Shenzhen-Hong Kong Stock Connect (subject to applicable quota limitations); or (b) indirectly through CAAP; or (c) through Eligible Collective Investment Schemes, including other Funds of the Company or schemes managed by the Investment Manager or its affiliates. The Fund may not invest more than 10% of its Net Asset Value in Eligible Collective Investment Schemes.",Alternatives,Emerging Markets,HSBC Investment Funds,PAR,XPAR,IE00B44T3H88
CODW.PA,Lyxor MSCI World Consumer Discretionary TR UCITS ETF - C-EUR,EUR,"The Lyxor MSCI World Consumer Discretionary TR UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI WORLD CONSUMER DISCRETIONARY TR. The MSCI World Consumer Discretionary Index is a free float-adjusted market capitalization index that is designed to measure the investable universe and the performance of the Consumer Discretionary listed companies. It is designed to cover large and mid cap securities and is constructed using the MSCI Global Investable Market Index (GIMI) methodology to match the size, liquidity and minimum free float criteria. The complete methodology of the index is available on www.msci.com. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Consumer Discretionary,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU0533032008
COSW.PA,Lyxor MSCI World Consumer Staples TR UCITS ETF - C-EUR,EUR,"The Lyxor MSCI World Consumer Staples TR UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index MSCI WORLD CONSUMER STAPLES TR. The MSCI World Consumer Staples Index is a free float-adjusted market capitalization index that is designed to measure the investable universe and the performance of the Consumer Staples listed companies. It is designed to cover large and mid cap securities and is constructed using the MSCI Global Investable Market Index (GIMI) methodology to match the size, liquidity and minimum free float criteria. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Consumer Staples,Developed Markets,Lyxor International Asset Management,PAR,XPAR,LU0533032263
COUK.PA,Lyxor iBoxx GBP Liquid Corporates Long Dated UCITS ETF - D-GBP,EUR,"The Lyxor iBoxx GBP Liquid Corporates Long Dated UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Markit iBoxx ï¿¡ Liquid Corporates Long Dated. The Markit iBoxx ï¿¡ Liquid Corporates Long Dated index provides exposure to the 40 largest and most liquid Sterling denominated, investment grade corporate bonds with a minimum rating of BBB- from S&P or Fitch or Baa3 from Moody&#39;s. It is compiled, administered and managed by Markit, an index provider. The full methodology and additional details are available on the Indices section of the www.markit.com website. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Corporate Bonds,Lyxor International Asset Management,PAR,XPAR,LU1407891602
CP9.PA,Amundi Index MSCI Pacific ex Japan SRI - UCITS ETF DR - EUR (C),EUR,"To track the performance of MSCI Pacific ex Japan SRI Filtered ex Fossil Fuels Index (the ""Index""), and to minimize the tracking error between the net asset value of the sub-fund and the performance of the Index.
MSCI Pacific ex Japan SRI Filtered ex Fossil Fuels Index is an equity index based on the MSCI Pacific ex Japan (the ""Parent Index""), representative of the large and mid-cap stocks across 4 of 5 developed markets countries of the Pacific region, excluding Japan (as of September 2020). The index provides exposure to companies with outstanding Environmental, Social and Governance (ESG) ratings and excludes companies whose products have negative social or environmental impacts.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,
CP9U.PA,Amundi Index MSCI Pacific ex Japan SRI - UCITS ETF DR - USD (C),USD,"To track the performance of MSCI Pacific ex Japan SRI Filtered ex Fossil Fuels Index (the ""Index""), and to minimize the tracking error between the net asset value of the sub-fund and the performance of the Index.
MSCI Pacific ex Japan SRI Filtered ex Fossil Fuels Index is an equity index based on the MSCI Pacific ex Japan (the ""Parent Index""), representative of the large and mid-cap stocks across 4 of 5 developed markets countries of the Pacific region, excluding Japan (as of September 2020). The index provides exposure to companies with outstanding Environmental, Social and Governance (ESG) ratings and excludes companies whose products have negative social or environmental impacts.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,
CRB.PA,Lyxor Commodities Refinitiv/CoreCommodity CRB TR UCITS ETF - Acc-EUR,EUR,"The investment objective of the the fund is to track both the upward and the downward evolution of the Thomson Reuters/CoreCommodity CRB Total Return index (the ""index"") denominated in US Dollars and converted in Euros, representative of the commodities market, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the index (the ""Tracking Error"").",Commodities,,Lyxor International Asset Management,PAR,XPAR,
CRM2.PA,LS 2X CRM,EUR,"LS 2X CRM refers to a leveraged exchange-traded product (ETP) that aims to provide twice the daily performance of a CRM (Customer Relationship Management) index or basket of stocks. The ""LS"" stands for Lyxor and ""2X"" indicates the leverage factor. Due to the leveraged nature, it is designed for short-term trading and carries significant risk.",Information Technology,,Lyxor International Asset Management,PAR,XPAR,
CRM3.PA,LS 3X CRM,EUR,"LS 3X CRM refers to a leveraged exchange-traded product (ETP) that aims to provide three times the daily performance of a CRM (Customer Relationship Management) index or basket of stocks. The ""LS"" stands for Lyxor and ""3X"" indicates the leverage factor. Due to the leveraged nature, it is designed for short-term trading and carries significant risk.",Information Technology,,Lyxor International Asset Management,PAR,XPAR,
CRMS.PA,LS -1X CRM,EUR,"LS -1X CRM refers to an inverse or short exchange-traded product (ETP) that aims to provide the opposite of the daily performance of a CRM (Customer Relationship Management) index or basket of stocks. The ""LS"" stands for Lyxor and ""-1X"" indicates the inverse factor. Due to the inverse nature, it is designed for short-term trading and carries significant risk.",Information Technology,,Lyxor International Asset Management,PAR,XPAR,
CRN.PA,Lyxor Commodities Refinitiv/CoreCommodity CRB Ex-Energy TR UCITS ETF - Acc-EUR,EUR,"The investment objective of the fund is to track both the upward and the downward evolution of the Thomson Reuters/CoreCommodity CRB Ex-Energy Total Return index (the ""index"") denominated in US Dollars and converted in Euros, representative of the commodities market and more specifically to metals and agricultural products, while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the index (the ""Tracking Error"").",Commodities,,Lyxor International Asset Management,PAR,XPAR,
CRP.PA,Lyxor ESG Euro Corporate Bond UCITS ETF - Acc,EUR,"The investment objective of the fund is to track both the upward and the downward evolution of the Bloomberg Barclays MSCI EUR Corporate Liquid SRI Sustainable Index (the âIndexâ) denominated in Euros and representative of the performance of the investment grade corporate bond market denominated in Euros, while minimizing the return of the Sub-Fund and the return of the Index (the âTracking Errorâ).",Fixed Income,Corporate Bonds,Lyxor International Asset Management,PAR,XPAR,
CRWE.PA,Ossiam Risk Weighted Enhanced Commodity Ex Grains TR UCITS ETF 1C(EUR),EUR,"The investment objective of the fund is to replicate, before the Fund&#39;s fees and expenses, the performance of the Risk Weighted Enhanced Commodity Ex. Grains Index Total Return USD (the ""Index"") closing level. The Index is created by SociÃ©tÃ© GÃ©nÃ©rale (the ""Index Sponsor""), calculated and published by S&P Dow Jones Indices LLC (the ""Index Provider"").",Commodities,,OSSIOM,PAR,XPAR,LU0876440578
CS1.PA,Amundi ETF MSCI Spain UCITS ETF,EUR,"The investment seeks to track the price and yield performance, before fees and expense, of the MSCI Spain index.
 The index is comprised of equities that are drawn from the leading securities traded in the Spanish market.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,FR0010655746
CS9.PA,Amundi Index Solutions - Amundi MSCI Europe Ex Switzerland UCITS ETF-C EUR,EUR,"To track the performance of MSCI Europe ex Switzerland Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681044308
CSH.PA,Lyxor Euro Overnight Return UCITS ETF Acc,EUR,"The Lyxor Euro Cash UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Total Return Eonia Investable Index (calculated to t+3 sett).The Total Return Eonia Investable Index (calculated to t+3 sett) is calculated from the EONIA - European Overnight Index Average reference rate. The EONIA rate is the reference monetary rate of the Euro zone. It measures overnight unsecured lending transactions undertaken in the interbank market, initiated within the Euro zone by the contributing banks. It is calculated by the European Central Bank (ECB) and disseminated by the European Banking Federation (EBF).Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Cash,Cash,Lyxor International Asset Management,PAR,XPAR,FR0010510800
CSH2.PA,Lyxor Smart Cash - UCITS ETF C-EUR,EUR,"The Lyxor Smart Cash - UCITS ETF is a UCITS compliant exchange traded fund that aims to achieve short term returns higher than the benchmark rate Eonia with extremely low volatility. The fund is actively managed and invests in a diversified portfolio of financial instruments and repurchase agreements, in an environment of strict risk and liquidity monitoring. The Eonia rate is an effective overnight interest rate computed as a weighted average of all overnight interbank assets transactions in the interbank market in Euros. Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index or investment strategies.",Cash,Cash,Lyxor International Asset Management,PAR,XPAR,
CST.PA,Lyxor Index Fund - Lyxor STOXX Europe 600 Construction & Materials UCITS ETF Acc,EUR,"The investment objective of Lyxor Index Fund - Lyxor Stoxx Europe 600 Construction & Materials UCITS ETF (the
âSub-Fundâ) is to track the upward and the downward evolution of the STOXXÂ® Europe 600 Construction & Materials Net
Total Return index (the âIndexâ) denominated in Euros and representative of the performance of large companies in the
construction and construction materials sector in European countries, while minimising the volatility of the difference
between the return of the Sub-Fund and the return of the Index.
The anticipated level of the Tracking error under normal market conditions is expected to be 0.50%.",Equities,Mid Cap,Lyxor International Asset Management,PAR,XPAR,LU1834983808
CSW.PA,Amundi Index Solutions - Amundi MSCI Switzerland UCITS ETF-C EUR,EUR,"To track the performance of MSCI Switzerland Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681044993
CSWC.PA,Amundi Index Solutions - Amundi MSCI Switzerland UCITS ETF-C CHF,CHF,"To track the performance of MSCI Switzerland Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681044993
CU1.PA,Amundi ETF MSCI UK UCITS ETF,EUR,"The fundâs objective is to track as closely as possible the MSCI UK index (see section âBenchmark indexâ), whether the MSCI UK index rises or falls.
The Fund is managed so as to achieve a gap between changes in its NAV and changes in the value of the MSCI UK index (referred to below as the âMSCI UK Indexâ) as small as possible. The target for maximum tracking error between changes in the Fundâs NAV and those in the MSCI UK Index is 2%.
If the âtracking errorâ exceeds 2%, the aim would nevertheless be to remain below 10% of the volatility shown by the MSCI UK Index.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,FR0010655761
CU2.PA,Amundi Index Solutions - Amundi MSCI USA UCITS ETF-C EUR,EUR,"To track the performance of MSCI USA Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681042864
CU2U.PA,Amundi Index Solutions - Amundi MSCI USA UCITS ETF-C USD,USD,"To track the performance of MSCI USA Index, and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681042864
CU9.PA,Amundi ETF MSCI Europe ex EMU UCITS ETF,EUR,"The investment seeks to track the price and yield performance, before fees and expenses, of the MSCI Europe ex EMU index. The index is an equity index calculated and published by the international index provider MSCI Inc. (âMSCIâ). The equities that make up the MSCI Europe ex EMU Index are drawn from the leading securities traded in the markets of 5 European countries other than those of the European Economic and Monetary Union.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,FR0010821819
CV9.PA,Amundi Index Solutions - Amundi MSCI Europe Value Factor UCITS ETF-C,EUR,"To track the performance of MSCI Europe Value Index, and to minimize
the tracking error between the net asset value of the sub-fund and the
performance of the Index.",Equities,Value,Amundi Asset Management,PAR,XPAR,LU1681042518
CW8.PA,Amundi Index Solutions - Amundi MSCI World UCITS ETF C EUR,EUR,"To track the performance of MSCI WORLD Index (the ""Index""), and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681043599
CW8U.PA,Amundi Index Solutions - Amundi MSCI World UCITS ETF C USD,USD,"To track the performance of MSCI WORLD Index (the ""Index""), and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Equities,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681043599
CWE.PA,Amundi Index Solutions - Amundi MSCI World Energy UCITS ETF-C EUR,EUR,"To track the performance of MSCI World Energy Index, and to minimize
the tracking error between the net asset value of the sub-fund and the
performance of the Index.",Energy,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681046006
CWEU.PA,Amundi Index Solutions - Amundi MSCI World Energy UCITS ETF-C USD,USD,"To track the performance of MSCI World Energy Index, and to minimize
the tracking error between the net asset value of the sub-fund and the
performance of the Index.",Energy,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681046006
CWF.PA,Amundi Index Solutions - Amundi MSCI World Financials ETF-C EUR,EUR,"To track the performance of MSCI World Financials Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681045883
CWFU.PA,Amundi Index Solutions - Amundi MSCI World Financials ETF-C USD,USD,"To track the performance of MSCI World Financials Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",Financials,Developed Markets,Amundi Asset Management,PAR,XPAR,LU1681045883
DAX.PA,MULTI-UNITS LUXEMBOURG - Lyxor DAX (DR) UCITS ETF - Acc,EUR,"The Sub-Fund is an index-tracking UCITS passively managed. The Reference Currency of the Sub-Fund is the Euro (EUR). The investment objective of sub-fund is to track both the upward and the downward evolution of the DAXÂ® (the ""Index"") while minimising the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ). The anticipated level of the tracking error under normal market conditions is expected to be up to 0.20%.",Alternatives,,Lyxor International Asset Management,PAR,XPAR,LU0252633754
DCAM.PA,"Amundi PEA Monde (MSCI World) UCITS ETF
",EUR,The Amundi PEA Monde (MSCI World) UCITS ETF Acc seeks to track the MSCI World index. The MSCI World index tracks stocks from 23 developed countries worldwide.,Alternatives,Developed Markets,Amundi Asset Management,PAR,XPAR,FR001400U5Q4
DJE.PA,Lyxor Dow Jones Industrial Average UCITS ETF Dist,EUR,"The Lyxor Dow Jones Industrial Average UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index Dow Jones Industrial Average Net Total Return.The Dow Jones Industrial Average Net Total Return represents large and well-known U.S. companies, covering all industries with the exception of Transportation and Utilities. The Dow Jones Industrial Average is a price-weighted index. The Dow Jones Industrial Average is an index based on the values of 30 securities of large American companies. It is calculated using a mathematical average of the stock prices of the 30 securities. The capitalisation of the shares included in the Dow Jones Industrial Average represents approximately 20% of the capitalisation of American equities. The index is price weighted.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Financials,Large Cap,Lyxor International Asset Management,PAR,XPAR,FR0007056841
DLB.PA,Lyxor Bund Daily (2x) Leveraged UCITS ETF Acc,EUR,"The Lyxor Bund Daily (2x) Leveraged UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index SGI Daily Leveraged Bund.The SGI Daily Leveraged Bund aims to reflect a leveraged exposure with a multiple of 2 (positive or negative) to the daily performance of the German Long Term Bond Market while avoiding the costs linked to the use of cash instruments. The complete construction methodology for the index is available on www.sgindex.com.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Equities,,Lyxor International Asset Management,PAR,XPAR,FR0011023654
DSB.PA,Lyxor Bund Daily (-2x) Inverse UCITS ETF Acc,EUR,"The Lyxor Bund Daily (-2x) Inverse UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index SGI Double Short Bund.The main objective of the strategy implemented by the SGI Double Short Bund is to provide the same financial outcome than a daily short strategy with a leverage of 2, based on a portfolio of 10-Year German Government bonds while avoiding the costs linked to the use of cash instruments, namely the borrowing cost and twice the daily bid-ask spreads. The Index combines a long position in a daily overnight investment at EONIA rate along with a double short position in Bund Futures, the notionals of both investments being rebalanced on a daily basis.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Government Bonds,Lyxor International Asset Management,PAR,XPAR,FR0010869578
DSD.PA,Lyxor Daily ShortDAX x2 UCITS ETF Acc,EUR,"The Lyxor Daily ShortDAX x2 UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index SHORTDAX X2 INDEX.The SHORTDAX X2 INDEX is linked to the performance of the DAX Index in an inverse way - a positive development of the SHORTDAX X2 INDEX will result in a negative change with a leveraged ratio of 2 and vice versa. In addition to double inverse DAX performance, the index also contains interest payments resulting from the investment strategy in three times the amount of the overnight rate. Interest accrues in the same amount for the investment volume as well as for the funds received from short-selling. SHORTDAX X2 INDEX is therefore an attractive investment not only in falling but also in sideways markets and periods where market trends are unclear.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Derivatives,,Lyxor International Asset Management,PAR,XPAR,FR0010869495
DSP5.PA,Lyxor S&P 500 Daily (-2x) Inverse UCITS ETF C USD,EUR,"The fund is a UCITS compliant exchange traded fund that aims to track the benchmark index S&P 500 2x Inverse Daily. The S&P 500 Â® 2X Inverse Daily Index (the Index) denominated in US dollars (USD) in order to offer an inverse exposure to with daily 2x leverage, to the performance of the United States equity market â while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ). Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Derivatives,,Lyxor International Asset Management,PAR,XPAR,
DSUS.PA,Lyxor 10Y US Treasury Daily (-2x) Inverse UCITS ETF Acc,EUR,"The Lyxor 10Y US Treasury Daily (-2x) Inverse UCITS ETF is a UCITS compliant exchange traded fund that aims to track the benchmark index SGI Double Short 10y US Treasury Index (TR).The SGI Double Short 10y US Treasury Index (TR) aims to reflect a leveraged exposure with a multiple of 2 (positive or negative) to the daily performance of the United states Long Term Bond Market while avoiding the costs linked to the use of cash instruments. The complete construction methodology for the index is available on www.sgindex.com.Lyxor ETFs are efficient investment vehicles listed on exchange that offer transparent, liquid and low-cost exposure to the underlying benchmark index.",Fixed Income,Treasury Bonds,Lyxor International Asset Management,PAR,XPAR,FR0011607084
E40.PA,BNP Paribas Easy CAC 40 UCITS ETF,EUR,"The investment seeks to replicate, net of expenses, of the CAC 40 index.
 The index is the reference index of the French stock market. It is comprised of 40 stocks chosen among the 100 largest market capitalizations quoted on Euronext Paris. The index is free float adjusted market capitalization.",Equities,Large Cap,BNP Paribas Asset Management,PAR,XPAR,FR0010150458
EAGG.PA,SPDR Bloomberg Barclays Euro Aggregate Bond UCITS ETF,EUR,"The investment policy of the Fund is to track the performance of the Barclays Capital Euro Aggregate Bond Index (or any other index determined by the Directors from time to time to track substantially the same market as the Barclays Capital Euro Aggregate Bond Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus) (the âIndexâ) as closely as possible, while seeking to minimize as far as possible the tracking error between the Fundâs performance and that of the Index. Any determination by the Directors that the Fund should track another index at any time shall be subject to the provision of reasonable notice to Shareholders. The Fund will use sampling techniques as described below in order track as closely as possible the returns of the Index after Fees and Expenses.",Fixed Income,Investment Grade Bonds,State Street Global Advisors,PAR,XPAR,IE00B41RYL63
EBBB.PA,Amundi Index Solutions - Amundi Index Barclays Euro Corp BBB 1-5 UCITS ETF DR,EUR,"To track the performance of the Barclays Euro Corporate BBB 1-5 Year Index
(the âIndexâ), and to minimize the tracking error between the net asset value of
the sub-fund and the performance of the Index.",Fixed Income,Corporate Bonds,Amundi Asset Management,PAR,XPAR,LU1525418643
EBUY.PA,Lyxor Index Fund - Lyxor MSCI Digital Economy ESG Filtered (DR) UCITS ETF Acc,EUR,"The investment objective of Lyxor Index Fund â Lyxor MSCI Digital Economy ESG Filtered (DR) UCITS ETF (the âSub-Fundâ) is to track both the upward and the downward evolution of the MSCI ACWI IMI Digital Economy ESG Filtered Net Total Return Index (the ""Index"") denominated in US Dollars (USD) while minimizing the volatility of the difference between the return of the Sub-Fund and the return of the Index (the âTracking Errorâ).",Equities,,Lyxor International Asset Management,PAR,XPAR,LU2023678878
ECB.PA,Lyxor Index Fund - Lyxor EuroMTS Covered Bond Aggregate UCITS ETF Acc,EUR,The Lyxor EuroMTS Covered Bond Aggregate UCITS ETF TH is a UCITS compliant exchange traded fund that aims to track the benchmark index MTS Mid Price Covered Bond Agg All Maturity (EUR).,Fixed Income,Corporate Bonds,Lyxor International Asset Management,PAR,XPAR,LU1686830065
ECN.PA,BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF,EUR,"Replicate the performance of the Low Carbon 100 Europe PABÂ® (NTR) index , including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%.",Alternatives,,BNP Paribas Asset Management,PAR,XPAR,LU1377382368
ECRP.PA,Amundi Index Solutions - Amundi Index Euro AGG Corporate SRI UCITS ETF DR,EUR,"To track the performance of Bloomberg Barclays MSCI Euro Corporate SRI
Index (the ""Index""), and to minimize the tracking error between the net asset
value of the sub-fund and the performance of the Index.",Fixed Income,Corporate Bonds,Amundi Asset Management,PAR,XPAR,LU1437018168
ECRP3.PA,Amundi Index Solutions - Amundi Index Euro Corporate Sri 0-3 Y UCITS ETF DR,EUR,"To track the performance of Bloomberg Barclays MSCI Euro Corporate ESG
BB+ Sustainability SRI 0-3 Year Index (the ""Index""), and to minimize the
tracking error between the net asset value of the sub-fund and the
performance of the Index.",Fixed Income,Corporate Bonds,Amundi Asset Management,PAR,XPAR,LU2037748774
EDEU.PA,BNP Paribas Easy Equity Dividend Europe UCITS ETF Capitalisation,EUR,"Replicate the performance of the BNP Paribas High Dividend Europe Equity NTR index (Bloomberg: BNPIHEUN Index), including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%.",Alternatives,Developed Markets,BNP Paribas Asset Management,PAR,XPAR,LU1615090864
EEA.PA,BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF Cap,EUR,The fund aims to replicate the returns of the EPRA Eurozone index.,Real Estate,REITs,BNP Paribas Asset Management,PAR,XPAR,LU0950381748
EEE.PA,BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF QD Dis,EUR,The fund aims to replicate the returns of the EPRA Eurozone index.,Real Estate,REITs,BNP Paribas Asset Management,PAR,XPAR,LU0192223062
EEEH.PA,BNP Paribas Easy FTSE EPRA/NAREIT Developed Europe UCITS ETF QD H EUR,EUR,"Replicate the performance of the FTSE EPRA/NAREIT Developed Europe (NTR) (Bloomberg: NEPRA Index), including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%.For that purpose, the manager of the sub-fundâs portfolio will be able to switch between the two index replication methods described below, to ensure optimum management of the sub-fund. The sub-fund will not invest more than 10% of its net assets in shares or units issued by UCITS or other UCIs.",Real Estate,REITs,BNP Paribas Asset Management,PAR,XPAR,LU1859445063
EEMK.PA,BNP Paribas Easy MSCI Emerging Markets ex CW UCITS ETF EUR Cap,EUR,"Replicate the performance of the MSCI Emerging Markets ex Controversial Weapons (NTR)* index (Bloomberg: M1EFXW Index), including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%.",Financials,Emerging Markets,BNP Paribas Asset Management,PAR,XPAR,LU1291097779
EEMU.PA,BNP Paribas Easy MSCI EMU ex CW UCITS ETF Cap,EUR,"Replicate the performance of the MSCI EMU ex Controversial Weapons (NTR)* index (Bloomberg: M4EMCW Index), including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%.
At least, 75% of the assets will be invested at all times in equities issued by companies that have their registered office in a member country of the European Economic Area, other than non-cooperative countries in the fight against fraud and tax evasion.",Financials,Developed Markets,BNP Paribas Asset Management,PAR,XPAR,LU1291098827
EEP.PA,BNP Paribas Easy FTSE EPRA/NAREIT Developed Europe UCITS ETF QD EUR,EUR,"Replicate the performance of the FTSE EPRA/NAREIT Developed Europe (NTR) (Bloomberg: NEPRA Index), including fluctuations, and to maintain the Tracking Error between the sub-fund and the index below 1%.For that purpose, the manager of the sub-fundâs portfolio will be able to switch between the two index replication methods described below, to ensure optimum management of the sub-fund. The sub-fund will not invest more than 10% of its net assets in shares or units issued by UCITS or other UCIs.",Real Estate,REITs,BNP Paribas Asset Management,PAR,XPAR,LU1291091228
